,wagnum,month,target_month,target_day
16093,9307,2023-03-01,1,1
16094,9321,2023-03-01,1,1
16095,9325,2023-03-01,1,1
16096,9326,2023-03-01,1,1
16097,9330,2023-03-01,1,1
16098,7126,2023-03-01,1,1
16099,7137,2023-03-01,1,1
16100,7139,2023-03-01,1,1
16101,7148,2023-03-01,1,1
16102,7154,2023-03-01,1,1
16103,7159,2023-03-01,1,1
16104,8107,2023-03-01,1,1
16105,8108,2023-03-01,1,1
16106,8110,2023-03-01,1,1
16107,8127,2023-03-01,1,1
16108,8131,2023-03-01,1,1
16109,8137,2023-03-01,1,1
16110,8140,2023-03-01,1,1
16111,8141,2023-03-01,1,1
16112,8144,2023-03-01,1,1
16113,8152,2023-03-01,1,1
16114,8155,2023-03-01,1,1
16115,8161,2023-03-01,1,1
16116,8164,2023-03-01,1,1
16117,8169,2023-03-01,1,1
16118,8170,2023-03-01,1,1
16119,8172,2023-03-01,1,1
16120,8174,2023-03-01,1,1
16121,22048,2023-03-01,1,1
16122,12202,2023-03-01,1,1
16123,12205,2023-03-01,1,1
16124,12208,2023-03-01,1,1
16125,12213,2023-03-01,1,1
16126,12217,2023-03-01,1,1
16127,12220,2023-03-01,1,1
16128,12224,2023-03-01,1,1
16129,12228,2023-03-01,1,1
16130,12238,2023-03-01,1,1
16131,12245,2023-03-01,1,1
16132,10411,2023-03-01,1,1
16133,10416,2023-03-01,1,1
16134,10419,2023-03-01,1,1
16135,10422,2023-03-01,1,1
16136,10423,2023-03-01,1,1
16137,10427,2023-03-01,1,1
16138,10433,2023-03-01,1,1
16139,10435,2023-03-01,1,1
16140,10438,2023-03-01,1,1
16141,10441,2023-03-01,1,1
16142,10442,2023-03-01,1,1
16143,10452,2023-03-01,1,1
16144,10456,2023-03-01,1,1
16145,10461,2023-03-01,1,1
16146,10463,2023-03-01,1,1
16147,10471,2023-03-01,1,1
16148,10474,2023-03-01,1,1
16149,17334,2023-03-01,1,1
16150,13346,2023-03-01,1,1
16151,13354,2023-03-01,1,1
16152,13358,2023-03-01,1,1
16153,13362,2023-03-01,1,1
16154,13366,2023-03-01,1,1
16155,13367,2023-03-01,1,1
16156,13372,2023-03-01,1,1
16157,13375,2023-03-01,1,1
16158,13380,2023-03-01,1,1
16159,13391,2023-03-01,1,1
16160,14696,2023-03-01,1,1
16161,14702,2023-03-01,1,1
16162,14712,2023-03-01,1,1
16163,14718,2023-03-01,1,1
16164,14721,2023-03-01,1,1
16165,14724,2023-03-01,1,1
16166,14728,2023-03-01,1,1
16167,14729,2023-03-01,1,1
16168,14734,2023-03-01,1,1
16169,14738,2023-03-01,1,1
16170,10917,2023-03-01,1,1
16171,10919,2023-03-01,1,1
16172,10923,2023-03-01,1,1
16173,11794,2023-03-01,1,1
16174,11797,2023-03-01,1,1
16175,11802,2023-03-01,1,1
16176,11807,2023-03-01,1,1
16177,11810,2023-03-01,1,1
16178,11814,2023-03-01,1,1
16179,11817,2023-03-01,1,1
16180,11827,2023-03-01,1,1
16181,11830,2023-03-01,1,1
16182,11836,2023-03-01,1,1
16183,11840,2023-03-01,1,1
16184,11844,2023-03-01,1,1
16185,11847,2023-03-01,1,1
16186,11853,2023-03-01,1,1
16187,10041,2023-03-01,1,1
16188,10045,2023-03-01,1,1
16189,19626,2023-03-01,1,1
16190,19628,2023-03-01,1,1
16191,19638,2023-03-01,1,1
16192,19645,2023-03-01,1,1
16193,19650,2023-03-01,1,1
16194,19654,2023-03-01,1,1
16195,19657,2023-03-01,1,1
16196,19660,2023-03-01,1,1
16197,19663,2023-03-01,1,1
16198,19671,2023-03-01,1,1
16199,19683,2023-03-01,1,1
16200,19684,2023-03-01,1,1
16201,19688,2023-03-01,1,1
16202,19689,2023-03-01,1,1
16203,19692,2023-03-01,1,1
16204,19696,2023-03-01,1,1
16205,19698,2023-03-01,1,1
16206,19699,2023-03-01,1,1
16207,19702,2023-03-01,1,1
16208,19706,2023-03-01,1,1
16209,19707,2023-03-01,1,1
16210,19716,2023-03-01,1,1
16211,15969,2023-03-01,1,1
16212,15973,2023-03-01,1,1
16213,15975,2023-03-01,1,1
16214,15976,2023-03-01,1,1
16215,15984,2023-03-01,1,1
16216,15988,2023-03-01,1,1
16217,15993,2023-03-01,1,1
16218,15995,2023-03-01,1,1
16219,15999,2023-03-01,1,1
16220,16001,2023-03-01,1,1
16221,16006,2023-03-01,1,1
16222,16009,2023-03-01,1,1
16223,16011,2023-03-01,1,1
16224,16018,2023-03-01,1,1
16225,16020,2023-03-01,1,1
16226,16021,2023-03-01,1,1
16227,16024,2023-03-01,1,1
16228,16025,2023-03-01,1,1
16229,16028,2023-03-01,1,1
16230,16031,2023-03-01,1,1
16231,6362,2023-03-01,1,1
16232,7160,2023-03-01,1,1
16233,7162,2023-03-01,1,1
16234,7163,2023-03-01,1,1
16235,9334,2023-03-01,1,1
16236,9340,2023-03-01,1,1
16237,9343,2023-03-01,1,1
16238,9345,2023-03-01,1,1
16239,9352,2023-03-01,1,1
16240,9355,2023-03-01,1,1
16241,9356,2023-03-01,1,1
16242,9357,2023-03-01,1,1
16243,9360,2023-03-01,1,1
16244,9362,2023-03-01,1,1
16245,12246,2023-03-01,1,1
16246,12248,2023-03-01,1,1
16247,12250,2023-03-01,1,1
16248,12254,2023-03-01,1,1
16249,12260,2023-03-01,1,1
16250,12264,2023-03-01,1,1
16251,12266,2023-03-01,1,1
16252,12269,2023-03-01,1,1
16253,12272,2023-03-01,1,1
16254,12276,2023-03-01,1,1
16255,12280,2023-03-01,1,1
16256,12283,2023-03-01,1,1
16257,12296,2023-03-01,1,1
16258,12299,2023-03-01,1,1
16259,12302,2023-03-01,1,1
16260,12303,2023-03-01,1,1
16261,12309,2023-03-01,1,1
16262,12313,2023-03-01,1,1
16263,12321,2023-03-01,1,1
16264,12326,2023-03-01,1,1
16265,12327,2023-03-01,1,1
16266,12333,2023-03-01,1,1
16267,11247,2023-03-01,1,1
16268,11265,2023-03-01,1,1
16269,11270,2023-03-01,1,1
16270,11273,2023-03-01,1,1
16271,11275,2023-03-01,1,1
16272,11282,2023-03-01,1,1
16273,11286,2023-03-01,1,1
16274,11289,2023-03-01,1,1
16275,11294,2023-03-01,1,1
16276,11296,2023-03-01,1,1
16277,11303,2023-03-01,1,1
16278,11306,2023-03-01,1,1
16279,11309,2023-03-01,1,1
16280,11313,2023-03-01,1,1
16281,11317,2023-03-01,1,1
16282,14749,2023-03-01,1,1
16283,14755,2023-03-01,1,1
16284,14759,2023-03-01,1,1
16285,14760,2023-03-01,1,1
16286,14763,2023-03-01,1,1
16287,14772,2023-03-01,1,1
16288,14775,2023-03-01,1,1
16289,14779,2023-03-01,1,1
16290,14782,2023-03-01,1,1
16291,11855,2023-03-01,1,1
16292,11860,2023-03-01,1,1
16293,11862,2023-03-01,1,1
16294,11867,2023-03-01,1,1
16295,13633,2023-03-01,1,1
16296,13637,2023-03-01,1,1
16297,13638,2023-03-01,1,1
16298,13641,2023-03-01,1,1
16299,13643,2023-03-01,1,1
16300,13650,2023-03-01,1,1
16301,13658,2023-03-01,1,1
16302,13664,2023-03-01,1,1
16303,13668,2023-03-01,1,1
16304,15253,2023-03-01,1,1
16305,15258,2023-03-01,1,1
16306,15266,2023-03-01,1,1
16307,15269,2023-03-01,1,1
16308,19725,2023-03-01,1,1
16309,19728,2023-03-01,1,1
16310,19738,2023-03-01,1,1
16311,19742,2023-03-01,1,1
16312,16496,2023-03-01,1,1
16313,16498,2023-03-01,1,1
16314,16499,2023-03-01,1,1
16315,17288,2023-03-01,1,1
16316,16260,2023-03-01,1,1
16317,16262,2023-03-01,1,1
16318,16264,2023-03-01,1,1
16319,16266,2023-03-01,1,1
16320,16271,2023-03-01,1,1
16321,9367,2023-03-01,1,1
16322,9368,2023-03-01,1,1
16323,9370,2023-03-01,1,1
16324,9375,2023-03-01,1,1
16325,9378,2023-03-01,1,1
16326,9385,2023-03-01,1,1
16327,9386,2023-03-01,1,1
16328,9390,2023-03-01,1,1
16329,9394,2023-03-01,1,1
16330,9399,2023-03-01,1,1
16331,9400,2023-03-01,1,1
16332,9403,2023-03-01,1,1
16333,9410,2023-03-01,1,1
16334,9418,2023-03-01,1,1
16335,9420,2023-03-01,1,1
16336,9425,2023-03-01,1,1
16337,9430,2023-03-01,1,1
16338,9431,2023-03-01,1,1
16339,9443,2023-03-01,1,1
16340,9448,2023-03-01,1,1
16341,9454,2023-03-01,1,1
16342,9461,2023-03-01,1,1
16343,7366,2023-03-01,1,1
16344,7373,2023-03-01,1,1
16345,7380,2023-03-01,1,1
16346,7382,2023-03-01,1,1
16347,7384,2023-03-01,1,1
16348,7387,2023-03-01,1,1
16349,7389,2023-03-01,1,1
16350,7393,2023-03-01,1,1
16351,7406,2023-03-01,1,1
16352,7410,2023-03-01,1,1
16353,7413,2023-03-01,1,1
16354,7418,2023-03-01,1,1
16355,7424,2023-03-01,1,1
16356,7431,2023-03-01,1,1
16357,7439,2023-03-01,1,1
16358,7440,2023-03-01,1,1
16359,7441,2023-03-01,1,1
16360,7445,2023-03-01,1,1
16361,7446,2023-03-01,1,1
16362,7452,2023-03-01,1,1
16363,7457,2023-03-01,1,1
16364,6600,2023-03-01,1,1
16365,6601,2023-03-01,1,1
16366,12336,2023-03-01,1,1
16367,12341,2023-03-01,1,1
16368,14138,2023-03-01,1,1
16369,14145,2023-03-01,1,1
16370,14150,2023-03-01,1,1
16371,14154,2023-03-01,1,1
16372,14160,2023-03-01,1,1
16373,14170,2023-03-01,1,1
16374,14173,2023-03-01,1,1
16375,14176,2023-03-01,1,1
16376,14177,2023-03-01,1,1
16377,14183,2023-03-01,1,1
16378,14190,2023-03-01,1,1
16379,14191,2023-03-01,1,1
16380,14195,2023-03-01,1,1
16381,14198,2023-03-01,1,1
16382,14206,2023-03-01,1,1
16383,14209,2023-03-01,1,1
16384,14212,2023-03-01,1,1
16385,14217,2023-03-01,1,1
16386,14218,2023-03-01,1,1
16387,12590,2023-03-01,1,1
16388,12597,2023-03-01,1,1
16389,12600,2023-03-01,1,1
16390,12603,2023-03-01,1,1
16391,12606,2023-03-01,1,1
16392,12611,2023-03-01,1,1
16393,12612,2023-03-01,1,1
16394,12617,2023-03-01,1,1
16395,12624,2023-03-01,1,1
16396,12626,2023-03-01,1,1
16397,12635,2023-03-01,1,1
16398,12638,2023-03-01,1,1
16399,12642,2023-03-01,1,1
16400,12647,2023-03-01,1,1
16401,12650,2023-03-01,1,1
16402,12654,2023-03-01,1,1
16403,12655,2023-03-01,1,1
16404,11319,2023-03-01,1,1
16405,11321,2023-03-01,1,1
16406,11322,2023-03-01,1,1
16407,11324,2023-03-01,1,1
16408,11328,2023-03-01,1,1
16409,12983,2023-03-01,1,1
16410,12984,2023-03-01,1,1
16411,12992,2023-03-01,1,1
16412,13000,2023-03-01,1,1
16413,13007,2023-03-01,1,1
16414,13009,2023-03-01,1,1
16415,13014,2023-03-01,1,1
16416,13018,2023-03-01,1,1
16417,13022,2023-03-01,1,1
16418,13024,2023-03-01,1,1
16419,13032,2023-03-01,1,1
16420,13045,2023-03-01,1,1
16421,13046,2023-03-01,1,1
16422,10766,2023-03-01,1,1
16423,10771,2023-03-01,1,1
16424,10776,2023-03-01,1,1
16425,10779,2023-03-01,1,1
16426,10785,2023-03-01,1,1
16427,10790,2023-03-01,1,1
16428,10796,2023-03-01,1,1
16429,10800,2023-03-01,1,1
16430,10805,2023-03-01,1,1
16431,10808,2023-03-01,1,1
16432,10814,2023-03-01,1,1
16433,10817,2023-03-01,1,1
16434,10818,2023-03-01,1,1
16435,10821,2023-03-01,1,1
16436,10822,2023-03-01,1,1
16437,13671,2023-03-01,1,1
16438,13675,2023-03-01,1,1
16439,13684,2023-03-01,1,1
16440,13692,2023-03-01,1,1
16441,13694,2023-03-01,1,1
16442,13700,2023-03-01,1,1
16443,13701,2023-03-01,1,1
16444,13710,2023-03-01,1,1
16445,13712,2023-03-01,1,1
16446,13715,2023-03-01,1,1
16447,13720,2023-03-01,1,1
16448,15272,2023-03-01,1,1
16449,15273,2023-03-01,1,1
16450,15276,2023-03-01,1,1
16451,15286,2023-03-01,1,1
16452,15289,2023-03-01,1,1
16453,15291,2023-03-01,1,1
16454,15295,2023-03-01,1,1
16455,15300,2023-03-01,1,1
16456,15304,2023-03-01,1,1
16457,15307,2023-03-01,1,1
16458,15310,2023-03-01,1,1
16459,15311,2023-03-01,1,1
16460,15316,2023-03-01,1,1
16461,15330,2023-03-01,1,1
16462,15332,2023-03-01,1,1
16463,15334,2023-03-01,1,1
16464,15336,2023-03-01,1,1
16465,15339,2023-03-01,1,1
16466,15342,2023-03-01,1,1
16467,17215,2023-03-01,1,1
16468,17225,2023-03-01,1,1
16469,16508,2023-03-01,1,1
16470,16510,2023-03-01,1,1
16471,17336,2023-03-01,1,1
16472,17340,2023-03-01,1,1
16473,17346,2023-03-01,1,1
16474,17349,2023-03-01,1,1
16475,17353,2023-03-01,1,1
16476,17357,2023-03-01,1,1
16477,17361,2023-03-01,1,1
16478,17363,2023-03-01,1,1
16479,17367,2023-03-01,1,1
16480,17371,2023-03-01,1,1
16481,17375,2023-03-01,1,1
16482,17377,2023-03-01,1,1
16483,16272,2023-03-01,1,1
16484,16275,2023-03-01,1,1
16485,16284,2023-03-01,1,1
16486,16288,2023-03-01,1,1
16487,16290,2023-03-01,1,1
16488,16292,2023-03-01,1,1
16489,16294,2023-03-01,1,1
16490,16296,2023-03-01,1,1
16491,16298,2023-03-01,1,1
16492,16305,2023-03-01,1,1
16493,6436,2023-03-01,1,1
16494,6437,2023-03-01,1,1
16495,9465,2023-03-01,1,1
16496,7461,2023-03-01,1,1
16497,7468,2023-03-01,1,1
16498,7470,2023-03-01,1,1
16499,7481,2023-03-01,1,1
16500,7485,2023-03-01,1,1
16501,7487,2023-03-01,1,1
16502,7494,2023-03-01,1,1
16503,7498,2023-03-01,1,1
16504,7502,2023-03-01,1,1
16505,9476,2023-03-01,1,1
16506,9479,2023-03-01,1,1
16507,9480,2023-03-01,1,1
16508,9482,2023-03-01,1,1
16509,9486,2023-03-01,1,1
16510,9489,2023-03-01,1,1
16511,9492,2023-03-01,1,1
16512,9504,2023-03-01,1,1
16513,9506,2023-03-01,1,1
16514,9513,2023-03-01,1,1
16515,9516,2023-03-01,1,1
16516,9519,2023-03-01,1,1
16517,9521,2023-03-01,1,1
16518,7774,2023-03-01,1,1
16519,7778,2023-03-01,1,1
16520,7779,2023-03-01,1,1
16521,7780,2023-03-01,1,1
16522,7793,2023-03-01,1,1
16523,7799,2023-03-01,1,1
16524,7806,2023-03-01,1,1
16525,7807,2023-03-01,1,1
16526,7808,2023-03-01,1,1
16527,7817,2023-03-01,1,1
16528,7819,2023-03-01,1,1
16529,7830,2023-03-01,1,1
16530,7834,2023-03-01,1,1
16531,7838,2023-03-01,1,1
16532,7839,2023-03-01,1,1
16533,7844,2023-03-01,1,1
16534,7848,2023-03-01,1,1
16535,7850,2023-03-01,1,1
16536,7854,2023-03-01,1,1
16537,7855,2023-03-01,1,1
16538,7858,2023-03-01,1,1
16539,14226,2023-03-01,1,1
16540,14229,2023-03-01,1,1
16541,14233,2023-03-01,1,1
16542,14238,2023-03-01,1,1
16543,14239,2023-03-01,1,1
16544,14245,2023-03-01,1,1
16545,14248,2023-03-01,1,1
16546,14256,2023-03-01,1,1
16547,14259,2023-03-01,1,1
16548,10115,2023-03-01,1,1
16549,10119,2023-03-01,1,1
16550,10124,2023-03-01,1,1
16551,10127,2023-03-01,1,1
16552,10131,2023-03-01,1,1
16553,10134,2023-03-01,1,1
16554,10138,2023-03-01,1,1
16555,10148,2023-03-01,1,1
16556,10149,2023-03-01,1,1
16557,10154,2023-03-01,1,1
16558,12659,2023-03-01,1,1
16559,12665,2023-03-01,1,1
16560,12671,2023-03-01,1,1
16561,12674,2023-03-01,1,1
16562,12676,2023-03-01,1,1
16563,12690,2023-03-01,1,1
16564,12691,2023-03-01,1,1
16565,12693,2023-03-01,1,1
16566,12704,2023-03-01,1,1
16567,12707,2023-03-01,1,1
16568,12713,2023-03-01,1,1
16569,13048,2023-03-01,1,1
16570,13052,2023-03-01,1,1
16571,13056,2023-03-01,1,1
16572,13060,2023-03-01,1,1
16573,13067,2023-03-01,1,1
16574,13070,2023-03-01,1,1
16575,13073,2023-03-01,1,1
16576,13076,2023-03-01,1,1
16577,13077,2023-03-01,1,1
16578,13078,2023-03-01,1,1
16579,13079,2023-03-01,1,1
16580,13082,2023-03-01,1,1
16581,13088,2023-03-01,1,1
16582,13094,2023-03-01,1,1
16583,13103,2023-03-01,1,1
16584,13107,2023-03-01,1,1
16585,14843,2023-03-01,1,1
16586,14849,2023-03-01,1,1
16587,14855,2023-03-01,1,1
16588,14859,2023-03-01,1,1
16589,14868,2023-03-01,1,1
16590,10830,2023-03-01,1,1
16591,10832,2023-03-01,1,1
16592,11617,2023-03-01,1,1
16593,11620,2023-03-01,1,1
16594,11624,2023-03-01,1,1
16595,11627,2023-03-01,1,1
16596,11629,2023-03-01,1,1
16597,11631,2023-03-01,1,1
16598,11636,2023-03-01,1,1
16599,11641,2023-03-01,1,1
16600,11647,2023-03-01,1,1
16601,11652,2023-03-01,1,1
16602,11659,2023-03-01,1,1
16603,11661,2023-03-01,1,1
16604,11665,2023-03-01,1,1
16605,15346,2023-03-01,1,1
16606,15349,2023-03-01,1,1
16607,15352,2023-03-01,1,1
16608,15353,2023-03-01,1,1
16609,15355,2023-03-01,1,1
16610,15361,2023-03-01,1,1
16611,15364,2023-03-01,1,1
16612,15376,2023-03-01,1,1
16613,15383,2023-03-01,1,1
16614,17231,2023-03-01,1,1
16615,18063,2023-03-01,1,1
16616,18064,2023-03-01,1,1
16617,18068,2023-03-01,1,1
16618,18075,2023-03-01,1,1
16619,18081,2023-03-01,1,1
16620,18084,2023-03-01,1,1
16621,18086,2023-03-01,1,1
16622,18090,2023-03-01,1,1
16623,18093,2023-03-01,1,1
16624,18094,2023-03-01,1,1
16625,18095,2023-03-01,1,1
16626,18098,2023-03-01,1,1
16627,18100,2023-03-01,1,1
16628,18102,2023-03-01,1,1
16629,18104,2023-03-01,1,1
16630,18108,2023-03-01,1,1
16631,18112,2023-03-01,1,1
16632,18122,2023-03-01,1,1
16633,18127,2023-03-01,1,1
16634,17395,2023-03-01,1,1
16635,17398,2023-03-01,1,1
16636,17400,2023-03-01,1,1
16637,17402,2023-03-01,1,1
16638,17405,2023-03-01,1,1
16639,17406,2023-03-01,1,1
16640,17409,2023-03-01,1,1
16641,17411,2023-03-01,1,1
16642,17412,2023-03-01,1,1
16643,17416,2023-03-01,1,1
16644,17421,2023-03-01,1,1
16645,17423,2023-03-01,1,1
16646,17427,2023-03-01,1,1
16647,17432,2023-03-01,1,1
16648,17436,2023-03-01,1,1
16649,17441,2023-03-01,1,1
16650,17444,2023-03-01,1,1
16651,17448,2023-03-01,1,1
16652,17452,2023-03-01,1,1
16653,17456,2023-03-01,1,1
16654,17472,2023-03-01,1,1
16655,9524,2023-03-01,1,1
16656,9530,2023-03-01,1,1
16657,9533,2023-03-01,1,1
16658,9535,2023-03-01,1,1
16659,9537,2023-03-01,1,1
16660,9545,2023-03-01,1,1
16661,9546,2023-03-01,1,1
16662,9549,2023-03-01,1,1
16663,9553,2023-03-01,1,1
16664,9560,2023-03-01,1,1
16665,9563,2023-03-01,1,1
16666,9565,2023-03-01,1,1
16667,9567,2023-03-01,1,1
16668,9572,2023-03-01,1,1
16669,9584,2023-03-01,1,1
16670,9585,2023-03-01,1,1
16671,9589,2023-03-01,1,1
16672,9592,2023-03-01,1,1
16673,7859,2023-03-01,1,1
16674,7860,2023-03-01,1,1
16675,7872,2023-03-01,1,1
16676,7875,2023-03-01,1,1
16677,7879,2023-03-01,1,1
16678,7882,2023-03-01,1,1
16679,7888,2023-03-01,1,1
16680,7899,2023-03-01,1,1
16681,7901,2023-03-01,1,1
16682,7903,2023-03-01,1,1
16683,6256,2023-03-01,1,1
16684,6260,2023-03-01,1,1
16685,6266,2023-03-01,1,1
16686,6271,2023-03-01,1,1
16687,6273,2023-03-01,1,1
16688,6274,2023-03-01,1,1
16689,6275,2023-03-01,1,1
16690,6277,2023-03-01,1,1
16691,6279,2023-03-01,1,1
16692,6280,2023-03-01,1,1
16693,6285,2023-03-01,1,1
16694,6291,2023-03-01,1,1
16695,11098,2023-03-01,1,1
16696,10155,2023-03-01,1,1
16697,10158,2023-03-01,1,1
16698,10171,2023-03-01,1,1
16699,10174,2023-03-01,1,1
16700,10178,2023-03-01,1,1
16701,10179,2023-03-01,1,1
16702,10183,2023-03-01,1,1
16703,10184,2023-03-01,1,1
16704,10192,2023-03-01,1,1
16705,10194,2023-03-01,1,1
16706,10198,2023-03-01,1,1
16707,10201,2023-03-01,1,1
16708,10205,2023-03-01,1,1
16709,10212,2023-03-01,1,1
16710,10218,2023-03-01,1,1
16711,10222,2023-03-01,1,1
16712,10226,2023-03-01,1,1
16713,10229,2023-03-01,1,1
16714,10230,2023-03-01,1,1
16715,10236,2023-03-01,1,1
16716,10239,2023-03-01,1,1
16717,10243,2023-03-01,1,1
16718,14788,2023-03-01,1,1
16719,14792,2023-03-01,1,1
16720,14795,2023-03-01,1,1
16721,14798,2023-03-01,1,1
16722,14799,2023-03-01,1,1
16723,14802,2023-03-01,1,1
16724,14805,2023-03-01,1,1
16725,14808,2023-03-01,1,1
16726,14813,2023-03-01,1,1
16727,14816,2023-03-01,1,1
16728,14823,2023-03-01,1,1
16729,14827,2023-03-01,1,1
16730,14829,2023-03-01,1,1
16731,14871,2023-03-01,1,1
16732,14875,2023-03-01,1,1
16733,14882,2023-03-01,1,1
16734,14885,2023-03-01,1,1
16735,14889,2023-03-01,1,1
16736,14894,2023-03-01,1,1
16737,14897,2023-03-01,1,1
16738,14907,2023-03-01,1,1
16739,14909,2023-03-01,1,1
16740,14913,2023-03-01,1,1
16741,14918,2023-03-01,1,1
16742,14922,2023-03-01,1,1
16743,14924,2023-03-01,1,1
16744,14927,2023-03-01,1,1
16745,14931,2023-03-01,1,1
16746,14934,2023-03-01,1,1
16747,14938,2023-03-01,1,1
16748,14939,2023-03-01,1,1
16749,14945,2023-03-01,1,1
16750,14949,2023-03-01,1,1
16751,14956,2023-03-01,1,1
16752,14959,2023-03-01,1,1
16753,11670,2023-03-01,1,1
16754,11684,2023-03-01,1,1
16755,11687,2023-03-01,1,1
16756,11688,2023-03-01,1,1
16757,11692,2023-03-01,1,1
16758,11693,2023-03-01,1,1
16759,11697,2023-03-01,1,1
16760,11699,2023-03-01,1,1
16761,11700,2023-03-01,1,1
16762,11703,2023-03-01,1,1
16763,11707,2023-03-01,1,1
16764,11708,2023-03-01,1,1
16765,11709,2023-03-01,1,1
16766,13396,2023-03-01,1,1
16767,13401,2023-03-01,1,1
16768,13402,2023-03-01,1,1
16769,13405,2023-03-01,1,1
16770,10926,2023-03-01,1,1
16771,10930,2023-03-01,1,1
16772,10931,2023-03-01,1,1
16773,10935,2023-03-01,1,1
16774,10940,2023-03-01,1,1
16775,10941,2023-03-01,1,1
16776,10946,2023-03-01,1,1
16777,10949,2023-03-01,1,1
16778,10954,2023-03-01,1,1
16779,10961,2023-03-01,1,1
16780,10964,2023-03-01,1,1
16781,10968,2023-03-01,1,1
16782,10977,2023-03-01,1,1
16783,10980,2023-03-01,1,1
16784,15648,2023-03-01,1,1
16785,15651,2023-03-01,1,1
16786,15653,2023-03-01,1,1
16787,15657,2023-03-01,1,1
16788,15661,2023-03-01,1,1
16789,15667,2023-03-01,1,1
16790,18133,2023-03-01,1,1
16791,18137,2023-03-01,1,1
16792,18140,2023-03-01,1,1
16793,18144,2023-03-01,1,1
16794,18149,2023-03-01,1,1
16795,18151,2023-03-01,1,1
16796,18157,2023-03-01,1,1
16797,18168,2023-03-01,1,1
16798,18171,2023-03-01,1,1
16799,18175,2023-03-01,1,1
16800,18179,2023-03-01,1,1
16801,18182,2023-03-01,1,1
16802,18187,2023-03-01,1,1
16803,18196,2023-03-01,1,1
16804,18198,2023-03-01,1,1
16805,19457,2023-03-01,1,1
16806,19458,2023-03-01,1,1
16807,19463,2023-03-01,1,1
16808,19468,2023-03-01,1,1
16809,19472,2023-03-01,1,1
16810,19474,2023-03-01,1,1
16811,19477,2023-03-01,1,1
16812,15830,2023-03-01,1,1
16813,15833,2023-03-01,1,1
16814,15838,2023-03-01,1,1
16815,15844,2023-03-01,1,1
16816,17476,2023-03-01,1,1
16817,18392,2023-03-01,1,1
16818,18393,2023-03-01,1,1
16819,18399,2023-03-01,1,1
16820,18403,2023-03-01,1,1
16821,18404,2023-03-01,1,1
16822,18408,2023-03-01,1,1
16823,18412,2023-03-01,1,1
16824,18413,2023-03-01,1,1
16825,18424,2023-03-01,1,1
16826,18427,2023-03-01,1,1
16827,18430,2023-03-01,1,1
16828,18435,2023-03-01,1,1
16829,16103,2023-03-01,1,1
16830,16109,2023-03-01,1,1
16831,16112,2023-03-01,1,1
16832,16121,2023-03-01,1,1
16833,16125,2023-03-01,1,1
16834,16128,2023-03-01,1,1
16835,16134,2023-03-01,1,1
16836,16139,2023-03-01,1,1
16837,16142,2023-03-01,1,1
16838,9595,2023-03-01,1,1
16839,9598,2023-03-01,1,1
16840,9599,2023-03-01,1,1
16841,9604,2023-03-01,1,1
16842,9605,2023-03-01,1,1
16843,9611,2023-03-01,1,1
16844,9613,2023-03-01,1,1
16845,9617,2023-03-01,1,1
16846,9620,2023-03-01,1,1
16847,9622,2023-03-01,1,1
16848,9629,2023-03-01,1,1
16849,9633,2023-03-01,1,1
16850,6292,2023-03-01,1,1
16851,6297,2023-03-01,1,1
16852,6299,2023-03-01,1,1
16853,6301,2023-03-01,1,1
16854,6305,2023-03-01,1,1
16855,6309,2023-03-01,1,1
16856,6313,2023-03-01,1,1
16857,11937,2023-03-01,1,1
16858,11940,2023-03-01,1,1
16859,11945,2023-03-01,1,1
16860,11955,2023-03-01,1,1
16861,11958,2023-03-01,1,1
16862,11960,2023-03-01,1,1
16863,11967,2023-03-01,1,1
16864,11970,2023-03-01,1,1
16865,11973,2023-03-01,1,1
16866,11976,2023-03-01,1,1
16867,11984,2023-03-01,1,1
16868,11171,2023-03-01,1,1
16869,11174,2023-03-01,1,1
16870,11185,2023-03-01,1,1
16871,11187,2023-03-01,1,1
16872,11190,2023-03-01,1,1
16873,11194,2023-03-01,1,1
16874,11195,2023-03-01,1,1
16875,11202,2023-03-01,1,1
16876,11205,2023-03-01,1,1
16877,19414,2023-03-01,1,1
16878,11212,2023-03-01,1,1
16879,11216,2023-03-01,1,1
16880,11217,2023-03-01,1,1
16881,11227,2023-03-01,1,1
16882,11228,2023-03-01,1,1
16883,14836,2023-03-01,1,1
16884,14837,2023-03-01,1,1
16885,10476,2023-03-01,1,1
16886,10481,2023-03-01,1,1
16887,10486,2023-03-01,1,1
16888,10487,2023-03-01,1,1
16889,10490,2023-03-01,1,1
16890,10500,2023-03-01,1,1
16891,10502,2023-03-01,1,1
16892,10509,2023-03-01,1,1
16893,10513,2023-03-01,1,1
16894,10516,2023-03-01,1,1
16895,10519,2023-03-01,1,1
16896,10522,2023-03-01,1,1
16897,10526,2023-03-01,1,1
16898,10533,2023-03-01,1,1
16899,10539,2023-03-01,1,1
16900,10543,2023-03-01,1,1
16901,10546,2023-03-01,1,1
16902,14963,2023-03-01,1,1
16903,14967,2023-03-01,1,1
16904,14968,2023-03-01,1,1
16905,14975,2023-03-01,1,1
16906,13406,2023-03-01,1,1
16907,13411,2023-03-01,1,1
16908,13414,2023-03-01,1,1
16909,13417,2023-03-01,1,1
16910,13419,2023-03-01,1,1
16911,13420,2023-03-01,1,1
16912,13424,2023-03-01,1,1
16913,13425,2023-03-01,1,1
16914,13432,2023-03-01,1,1
